TCGA-DJ-A4V2-01A;TCGA-DE-A0Y3-01B;TCGA-EM-A2OX-01A;TCGA-ET-A2N5-01A;TCGA-ET-A3BV-01A;TCGA-FE-A237-01A;TCGA-EL-A3CM-01A;TCGA-EM-A3AI-01A;TCGA-EL-A3H1-01A;TCGA-DJ-A1QE-01A;TCGA-EM-A4FR-01A;TCGA-EL-A3CR-01A;TCGA-FY-A3NN-01A;TCGA-EL-A4K1-01A;TCGA-EL-A4K0-01A;TCGA-ET-A3DW-01A;TCGA-EL-A4K1-01A;TCGA-EL-A3T0-01A;TCGA-EL-A3MZ-01A;TCGA-EM-A4FO-01A;TCGA-DJ-A1QH-01A;TCGA-EM-A3OB-01A;TCGA-DJ-A3V5-01A;TCGA-EL-A4K2-01A;TCGA-EM-A1YC-01A;TCGA-EM-A1CW-01A;TCGA-EL-A3T8-01A;TCGA-EL-A4JZ-01A;TCGA-EM-A3OB-01A;TCGA-DJ-A2PO-01A;TCGA-EL-A4K1-01A;TCGA-EM-A3OA-01A;TCGA-DJ-A13P-01A;TCGA-EL-A3ZK-01A;TCGA-DJ-A3UZ-01A;TCGA-CE-A485-01A;TCGA-BJ-A0ZH-01A;TCGA-FK-A3SG-01A;TCGA-J8-A3YD-01A;TCGA-EL-A3N3-01A;TCGA-DJ-A3UX-01A;TCGA-FY-A40K-01A;TCGA-ET-A3BS-01A;TCGA-DJ-A4UP-01A;TCGA-BJ-A28W-01A;TCGA-EM-A3AR-01A;TCGA-EM-A2CJ-01A;TCGA-EM-A1YC-01A;TCGA-J8-A42S-01A;TCGA-EM-A1YC-01A;TCGA-EM-A1YD-01A;TCGA-DJ-A3VB-01A;TCGA-DJ-A3VA-01A;TCGA-FE-A233-01A;TCGA-ET-A39I-01A;TCGA-FY-A40M-01A;TCGA-E8-A413-01A;TCGA-CE-A485-01A;TCGA-EL-A3ZQ-11A;TCGA-BJ-A3PR-11A;TCGA-KS-A41J-11A;TCGA-EL-A3MY-11A;TCGA-BJ-A2NA-11A;TCGA-EL-A3GZ-11A;TCGA-EL-A3T8-11A;TCGA-EL-A3TB-11A;TCGA-EL-A3ZT-11A;TCGA-DO-A1JZ-11A;TCGA-H2-A2K9-11A;TCGA-EL-A3ZG-11A;TCGA-EL-A3MW-11A;TCGA-BJ-A28R-11A;TCGA-EM-A1YC-11A;TCGA-ET-A2MX-11C;TCGA-BJ-A290-11A;TCGA-EL-A3TA-11A;TCGA-BJ-A2N9-11A;TCGA-BJ-A3PU-11A;TCGA-EM-A1CT-11A;TCGA-EL-A3ZS-11A;TCGA-BJ-A2N7-11A;TCGA-EL-A3ZH-11A;TCGA-ET-A3DW-11A;TCGA-ET-A2N5-11B;TCGA-EM-A3ST-11A;TCGA-EL-A3T1-11A;TCGA-EM-A1CV-11A;TCGA-EM-A1CW-11A;TCGA-EL-A3N3-11A;TCGA-EL-A3MX-11A;TCGA-EL-A3ZL-11A;TCGA-EL-A3ZR-11A;TCGA-EL-A3ZK-11A;TCGA-GE-A2C6-11A;TCGA-BJ-A28W-11A;TCGA-EL-A3ZP-11A;TCGA-EL-A3T7-11A;TCGA-KS-A41I-11A;TCGA-BJ-A28X-11A;TCGA-EL-A3T0-11A;TCGA-EL-A3T6-11A;TCGA-EL-A3H1-11A;TCGA-EL-A3N2-11A;TCGA-E8-A2JQ-11A;TCGA-EM-A1CU-11A;TCGA-EL-A3ZO-11A;TCGA-EL-A3H7-11A;TCGA-KS-A41L-11A;TCGA-EM-A1CS-11A;TCGA-EL-A3H2-11A;TCGA-BJ-A2N8-11A;TCGA-FY-A3TY-11A;TCGA-EL-A3T2-11A;TCGA-EL-A3ZM-11A;TCGA-EL-A3T3-11A;TCGA-ET-A3DP-11A
12.639792893279312;12.386401423640775;12.384783750093352;12.557703014037768;12.738303411474638;12.481042574933754;12.198138052401116;12.327833296750327;13.17975361881042;12.774375272802065;12.30720080914081;12.543756853375896;12.075813377461454;12.180530807344482;12.462757865660365;12.730894646541673;12.180530807344482;12.79340009848382;12.598750409571752;12.547858506058416;12.868243817704636;12.647008638441648;12.75509621030718;12.731743290707842;11.943247395901553;12.412834440119273;12.51939054134796;12.469641817239516;12.647008638441648;12.277578002415735;12.180530807344482;13.759472121202831;12.791773380858745;12.5262546938286;12.537218400538595;12.623195635452936;12.799079209029006;13.135228307589896;12.623195635452936;12.498101243994851;12.62662165235837;12.4070021479242;12.91513244895065;12.573883830656468;11.38424412224308;12.536247215688128;12.891024190149498;11.943247395901553;12.491853096329674;11.943247395901553;12.249706056969703;13.43280285635187;12.805542364358724;13.36796070964157;12.755722153642282;12.687156944138907;12.486332252768664;12.623195635452936;13.089450481115907;11.83289001416474;13.02167404285837;12.776021715252812;12.45249865769279;12.552188759557149;12.564387696052629;12.876900591040306;12.581435989454384;12.458406613236534;12.910830081296574;12.420223419348645;12.659103963473662;12.59105477403678;12.413892328372643;12.928333307585149;13.132981618529351;13.023407843140218;12.58331786813751;13.077983973962752;13.075980462416286;10.773963368433558;13.245404150930328;13.323477033150423;12.926110641785304;13.027905996569883;12.59269061535341;12.73978060977326;12.59245703726808;12.055960234452296;12.87824254386927;13.029459787824964;13.051208940914766;12.673971520682796;12.627989784315703;12.003517912108602;11.563196272216738;12.448374459662794;12.732803394393494;12.270003253378444;12.40832974076739;12.932399322433792;12.978352958165145;13.090939415984376;12.56652978262417;12.26209484537018;12.389631339260522;12.94982671075911;12.799079209029006;13.116668855967111;13.044735626056909;13.039433166324494;13.59700500260697;12.521845775161932;12.418116141207488;12.969386521342283;12.90048948483465;12.97513145692134
12.128316602903544;12.106890045092218;11.12605911607068;11.335948565202298;11.90048948483465;12.16333519208196;11.055282435501187;10.889503963411476;11.074141462752506;12.41336348121097;10.22881869049588;11.171176797651771;13.107870914279614;12.226713224618962;12.682336269711378;11.697836357962377;12.226713224618962;12.882260929099804;12.536247215688128;11.737669863177452;12.540854532113636;11.965423565810127;12.57104154760109;11.569380959522295;11.799281621521924;13.058837332677816;11.547858506058416;11.483311954999351;11.965423565810127;10.899356922923111;12.226713224618962;14.447147815336915;11.95383268214528;14.045333068328068;12.942147920394849;11.154818109052105;11.948732239819616;13.418116141207488;11.385323176175872;11.632086412835182;13.160186576600662;13.098690096673591;12.82316817898474;12.888553007579214;9.179909090014934;11.641148597411233;10.982280604558284;11.799281621521924;12.98903963696239;11.799281621521924;11.783816759320182;14.2408658496094;13.28814512315342;13.905387005018133;10.461479447286155;11.285402218862249;12.78483929465315;11.154818109052105;14.421078622653663;10.790348496751914;12.680359523513712;11.95746484680521;10.116343961237469;11.3151495622563;12.034111146096592;11.436190995481416;11.91625269881221;10.506803437795648;11.0566377151132;12.55170826162069;13.347067657165873;11.40832974076739;11.031356596255709;12.433585441150496;11.17367713630342;13.506431561252567;11.640696837570092;11.347621368568134;11.020285500844649;12.022020969646356;12.622051819456376;14.533573081389802;11.891024190149498;11.773551346428505;10.925554439873554;14.058414589673388;12.160186576600662;11.281350514981035;13.67087750439698;11.461479447286155;14.459751783535282;13.411775775576528;12.79968636133125;11.111135670234708;8.974414589805527;11.43514933836693;12.45917543555203;13.635264656539514;10.811374693509942;10.849405100947758;15.442263185600936;13.11877889015452;13.056807035580608;10.10459875356437;11.007728114632254;14.79197682089869;15.084060941950035;12.192292814470768;10.75905593916017;10.889503963411476;10.568906154502084;11.948732239819616;12.356451970221755;11.895953892812168;11.350386742312844;14.930275335112052
11.109177703355275;11.38316426063511;11.088788238716909;10.970105890612182;10.42940674151398;11.043027283594547;11.166163082646111;10.932952892194717;11.480790201095816;11.289442575688332;11.029287226968243;10.689997971419446;11.30206767252652;10.326429487122304;10.90312867681232;11.303780748177102;10.326429487122304;11.166163082646111;10.94397991434374;10.638435913990472;11.520127550324853;11.030667136246942;11.360298426618046;11.258566033889933;11.103943429891558;10.889503963411476;10.791162888555018;10.817783121774534;11.030667136246942;11.200285605224298;10.326429487122304;11.90839262077375;11.219168520462162;11.240195053979924;11.324743110494415;11.3066313617125;10.823367240046236;11.159240650411672;11.296916206879288;11.124767535822471;11.30720080914081;10.924070185585345;11.030667136246942;11.016111838220512;8.569855608330947;11.14338321398982;10.619302955415687;11.103943429891558;10.839991070539886;11.103943429891558;11.419433550705378;11.214319120800766;11.572226512793694;12.187042714339894;11.784225860426252;10.790348496751914;10.356451970221755;11.3066313617125;11.461479447286155;9.573647187493322;11.647908074281808;11.67065624911844;10.536247215688128;11.236014191900084;11.08746284125034;11.593857938858225;11.419433550705378;11.08746284125034;11.776021715252812;9.933690654952231;11.593857938858225;11.152284842306582;10.517669388133813;11.09077405464075;11.661778097771988;11.519636252843211;10.725366257895642;11.70173963867435;11.48733761520718;8.118941072723507;11.712097051087548;11.76983784362944;11.447083226209651;11.105253779700885;9.99717948093762;10.978710459106358;10.92035285541508;11.157346935362844;11.760304125286382;11.397139806235604;11.719388820942084;11.567956075415466;11.298635406734242;10.772314573921651;8.693486957499324;11.385323176175872;11.50332885662666;10.758223214726724;11.267371931265274;11.619302955415687;11.107217075591382;11.785043714779723;11.698270577692032;10.961449694398196;11.287712379549449;11.197216693110052;11.403544678202014;11.383704292474052;11.23421867823847;11.693051295397;11.995767150877802;11.199672344836364;11.21856323619027;10.979425195331473;11.273212809854334;11.857203471508166
15.293974492734293;14.161131882984307;13.357689449961006;13.178976011374523;14.779462880583896;14.146330009930724;13.677389316501412;13.633562896768938;15.23522892962136;15.023407843140218;13.47192918764169;13.73798667210327;13.842350343413807;13.519144787997414;13.663669281733675;13.720992350106709;13.519144787997414;14.838022058304546;14.38949690371638;14.086053270995668;14.396738556047817;13.978799820501344;13.687047562051522;14.037632744408544;14.693922488081014;14.505997584098557;14.484885815737217;14.66033022367574;13.978799820501344;13.324039871367214;13.519144787997414;14.682939735656095;11.712527000439824;16.00006603982641;13.648469937061384;13.64441963248483;14.55542794150115;15.790730300150669;13.639340708652233;14.798927381020423;13.90388184573618;11.930737337562888;12.93682194449238;14.798218638969098;10.4542992936199;11.982637133669424;13.263856019596082;14.693922488081014;14.72797361893742;14.693922488081014;13.7425199716613;15.857543689654038;14.77112833787518;15.238591334128667;13.730363990324673;14.630380897751948;13.75446999527562;13.64441963248483;15.21973574392368;11.465056167831175;12.7737573721398;13.7282394114253;10.358651200892886;10.989394499844732;11.913637428049103;12.762174381993102;11.582141981658776;12.39231742277876;10.618385502258606;11.943247395901553;14.196141029718238;10.923327485419192;12.13699111208023;12.050528905530555;12.673750739438065;14.50624558702854;12.671983272091865;11.782588759494963;12.214926187942435;12.575775579874763;12.738725622493424;14.138511802674932;12.029632328044135;11.377210530388552;10.406205005418856;15.161564941492689;12.561526624136484;10.916625922211235;13.74157231951848;12.607561496354206;14.151175137808572;14.133543618886286;12.99806148563642;11.81698362325538;12.681018739902102;12.887791791341588;14.092674566725234;13.039433166324494;11.554588851677638;12.056299014550335;14.953150632063606;13.560093957642495;13.086302118782552;12.087131301540529;11.375039431346924;14.478769619475765;15.631518131801762;11.881113960675096;12.436451292286977;11.965062756744627;10.290018846932618;10.480790201095816;13.831999919509736;13.072132604167232;12.466076461396252;14.72940831698402
15.43742698725026;15.336192714399305;15.26557842195782;15.519083343118217;14.293759009667864;15.12964525537586;15.047848145934402;17.096529864973856;16.562123148867286;15.773551346428505;16.716886429799427;15.687184288365003;14.828533210455618;14.886601586313526;15.26715243763589;15.406537201658065;14.886601586313526;15.578254742209705;15.42678889459556;15.384615138071506;15.213787727425492;16.326833222315088;15.505997584098557;16.683529242682102;16.32772805839733;16.094428252289006;15.861086905995396;14.990325599831218;16.326833222315088;15.11394560035172;14.886601586313526;17.172827897842552;15.70711643345008;14.988462798548149;16.114128666700484;15.543605834853928;15.740096955578911;15.399978804674015;16.538946705772155;15.067938476436064;16.21581735494198;15.79649595732204;15.316529031723208;15.608110406614182;14.929489591241568;16.17057059449866;16.705821350758285;16.32772805839733;15.819355840886807;16.32772805839733;16.61217738588099;15.873227807398685;15.563285663142002;16.413214708011395;16.185165804774993;16.858648844861527;15.277759599123245;15.543605834853928;17.079297267953322;15.901856811968903;17.381382409984795;16.41172613160987;16.126563325715097;16.36218356348746;16.859182902142923;16.784379243437744;17.127440230649455;16.244438168275632;17.15577681880192;15.526346403176795;16.50481898763284;15.98850717892317;16.908404349191226;17.016177144641983;17.297328285169055;16.88212955188097;16.22622401599265;17.099049821020355;15.956988646210542;12.818382455041156;16.989128360866413;17.126522995427695;16.109443000310264;16.935567942192904;16.739582858413772;15.712661333339431;16.895977552665407;15.928888439397635;16.185320693862266;17.50826677059824;16.324022285996254;16.677169057716114;16.39320608639947;15.055663736593432;14.927500209145649;16.385778160102785;17.423780691742632;16.01878698035644;16.319636843348214;16.148397136431353;16.201626204182613;16.485813588874272;16.44049612044172;15.766684184582392;15.778795833267706;16.28949661089696;15.917045683157154;17.125847295460854;16.944265953371758;16.563643171465788;17.016645087505285;16.882726624679435;16.628274648575864;16.07196507295403;17.01476150988813;15.621078862335493
12.798066720363062;12.586370695113963;12.723660944409984;12.37232095486726;12.481547190203289;12.731531176461942;12.578136783414749;12.661332752795186;12.786065381163962;12.619761463298424;13.371095967259532;13.259301915079512;12.290594888082572;12.741466986401146;12.53016245322715;12.80916520537188;12.741466986401146;12.556745526004686;12.909518114296617;12.906702732460795;12.909330593006835;13.079818085212354;12.998766701361516;12.989749275462133;13.515946179109518;13.10459875356437;12.423378576518491;13.035658272294071;13.079818085212354;12.464290473850768;12.741466986401146;14.230320715661112;12.635037871183252;12.728770849542665;12.705632387361415;12.45404219747008;13.023581108623029;13.067602418889496;12.613559277788264;12.332036548361652;12.627761852402616;12.442943495848729;12.461990950585571;12.873444112515376;13.036345351740747;12.275251543470327;12.826945650415484;13.515946179109518;12.747353829478062;13.515946179109518;12.103943429891558;13.552549028017228;12.694575537525989;13.75258971764099;12.731955373771934;13.561526624136484;12.7657004876511;12.45404219747008;12.804332726187615;13.325024310191417;12.6640027628865;12.5980525001616;12.244066464194818;12.236014191900084;12.676397887044764;12.389900172773064;12.3445733225962;12.213408040858337;12.67529549909406;12.129926933510394;12.189206834597025;12.458150248057557;12.659103963473662;12.589651146514786;12.80634822671225;12.775816012673026;12.83466855769086;12.763627351727628;12.754052367528924;12.056299014550335;12.79197682089869;12.619073646817748;12.534059656450363;12.786473845221302;12.997532347526366;12.324743110494415;12.822172461476178;11.006326078524934;12.492604304386685;13.183945471757246;12.541338657970826;12.450953464712992;12.420223419348645;11.952013164889486;13.058330026205653;12.28886607416582;12.635037871183252;12.496853777388042;12.531137741444716;12.244958393151132;12.705848343508944;12.708221730038352;12.38720958071964;12.298921740969751;12.16679075071818;12.5473765634981;12.409656113059851;12.72749506902543;12.772520776314757;12.241089378860856;13.15813628540764;12.19567978549598;12.458150248057557;12.637756945412145;12.829326335841666;12.817583288677616
7.857980995127572;8.353146825498083;8.584962500721156;9.467605550082997;8.499845887083206;7.584962500721156;7.614709844115208;6.9886846867721655;8.43879185257826;7.954196310386875;10.519636252843211;9.398743691938192;9.51175265376738;8.897845456005511;7.727920454563199;9.129283016944967;8.897845456005511;9.105908508571158;9.805743872151618;9.164906926675688;7.189824558880018;11.705632387361415;8.233619676759702;11.335390354693924;9.221587121264806;9.550746785383245;7.599912842187128;9.294620748891628;11.705632387361415;7.357552004618084;8.897845456005511;11.389093521904474;8.060695931687555;7.882643049361842;10.06204613772049;8.087462841250339;8.129283016944967;7.918863237274595;10.018200178813226;7.813781191217037;10.219168520462162;9.83289001416474;8.348728154231077;8.734709620225837;10.970105890612182;10.793603309279408;10.461479447286155;9.221587121264806;9.303780748177102;9.221587121264806;6.7414669864011465;10.29232163280204;9.34207466799914;8.741466986401146;8.375039431346925;8.936637939002571;10.34318571544788;8.087462841250339;8.308339030139408;10.697836357962377;8.487840033823051;10.837627933171404;8.845490050944376;8.049848549450562;8.707359132080883;9.12670447284319;10.78953364497036;9.447083226209651;11.015415052386688;8.784634845557521;8.149747119504681;8.744833837499545;8.562242424221072;8.405141463136344;8.321928094887362;8.997179480937621;8.335390354693924;8.88264304936184;10.27262978497637;8.800899899920305;10.869593843240784;9.199672344836364;9.036173612553483;12.107217075591382;9.584962500721156;7.584962500721156;10.606405212697783;9.845490050944376;7.665335917185176;9.144658242831882;9.118941072723509;12.113742166049189;8.696967526234287;10.127994320976391;10.023754353299417;10.358651200892886;12.221889161471266;8.257387842692651;10.567005370247031;9.44086916761087;10.071462362556623;8.774787059601174;10.383704292474052;9.041659151637214;10.161131882984307;10.278449458220482;9.758223214726724;12.792790294301064;9.667111542075029;9.30149619498255;9.659995892429976;10.779719355143405;10.480790201095816;12.213711798105672;9.69522829149575;9.044394119358454
9.710806433699352;8.375039431346925;7.475733430966398;7.3750394313469245;8.696967526234287;7.977279923499917;8.159871336778389;11.38316426063511;8.027905996569885;8.936637939002571;6.94251450533924;11.436711542137214;9.113742166049189;7.714245517666122;7.832890014164741;8.20945336562895;7.714245517666122;9.276124405274238;8.915879378835774;8.717676423066395;9.216745858195306;8.599912842187127;8.118941072723507;9.250298417906333;8.618385502258606;9.39231742277876;8.83605035505807;8.430452551665532;8.599912842187127;8.08214904135387;7.714245517666122;9.184875342908285;8.625708843064466;9.337621901992508;9.513727595952435;9.027905996569883;8.519636252843213;9.06339508128851;8.491853096329674;7.994353436858858;8.823367240046235;9.105908508571158;8.768184324776927;8.971543553950772;7.546894459887636;10.41679752760606;8.417852514885897;8.618385502258606;7.988684686772165;8.618385502258606;9.859534786382651;8.851749041416058;7.832890014164741;10.13827180017222;8.539158811108031;7.727920454563199;8.43879185257826;9.027905996569883;10.599912842187129;9.041659151637214;10.348728154231075;9.857980995127573;9.79603960882977;10.395534135462302;10.277287400130357;10.383704292474052;10.018200178813226;9.39231742277876;9.929258408636972;8.375039431346925;10.41679752760606;9.556506054671928;9.426264754702098;10.721953612801386;10.675074920385445;9.868822554775;9.76983784362944;10.092757140919852;10.482807956726669;7.044394119358453;10.225207436943505;10.266786540694902;9.199672344836364;9.984418458801136;9.436711542137214;9.26209484537018;9.240791332161956;10.25974326369078;9.473705749619416;10.178664851006472;9.991521846075695;9.839203788096944;9.658211482751796;8.823367240046235;7.734709620225838;9.61654884377899;10.197216693110052;9.194756854422248;9.221587121264806;9.902375114486023;9.162391328756906;9.894817763307945;9.693486957499324;9.047123912114026;9.86727873970966;10.308339030139408;8.721099188707186;10.13827180017222;10.651948610723446;9.935165049603697;9.90839262077375;10.27262978497637;10.31174831500496;9.992938336165814;10.43879185257826;9.874981347653774
11.32023644524165;10.868050853745158;10.894059846274022;10.578372691360803;11.253256579781151;11.18239435340453;10.954196310386877;10.873444112515376;11.355351096424812;11.1357092861044;10.524541715035848;11.14210705730255;11.004220466318197;10.473705749619416;10.97656412341533;11.225809940623543;10.473705749619416;11.150381968817848;11.180530807344482;11.110483309816226;11.375039431346924;11.210671343785622;11.048486873992337;10.740624044489412;11.484822894262146;10.733862719678545;10.733862719678545;11.23840473932508;11.210671343785622;11.140829770773;10.473705749619416;11.790755750118311;11.38747886584238;11.113742166049189;10.703903573444665;11.29232163280204;11.041659151637214;11.281930026955443;10.936637939002573;11.174925682500678;11.001408194392807;10.821773981970567;11.233020426474496;10.94982671075911;9.643856189774723;10.792790294301064;10.405141463136344;11.484822894262146;10.846273911349906;11.484822894262146;11.016111838220512;11.536247215688128;11.215532999745657;11.792383614935188;11.194756854422248;10.837627933171404;11.131856960608792;11.29232163280204;11.325867580575418;10.074141462752506;11.433585441150496;11.391243589427445;10.843921051289035;11.041659151637214;10.871135184243045;11.369052007001388;10.85096815098244;10.807354922057604;11.50382573799575;10.335390354693924;11.283088353024002;11.14338321398982;10.458406613236534;10.902375114486023;11.369597346278676;11.020285500844649;10.76983784362944;11.368506461507693;11.271463027904376;9.461479447286155;11.463013413449692;11.342630298678408;11.720671786825555;10.915879378835774;10.048486873992337;11.200285605224298;11.025831668332026;10.694357887221452;11.778487861222372;11.064742764750257;11.273795599214264;11.141468555393084;11.203348002979762;10.648357582009666;9.30149619498255;11.011926066306808;10.992938336165814;11.035486451292154;11.340406490853294;11.352595231134304;11.239001757765582;11.661778097771988;11.213104219641906;11.3292357417338;10.90839262077375;11.051208940914766;11.61056350392504;11.29634268469289;11.156715144224702;11.419433550705378;11.714245517666123;10.754887502163468;10.981567281903017;10.734709620225836;11.140190703191836;11.339850002884624
11.284824100224624;10.826548487290914;10.898601387403938;9.49585502688717;11.227014193649133;10.967226258835993;10.643856189774723;11.428360172704291;9.99859042974533;11.466586337719244;10.451211111832327;11.053925881531104;10.641148597411233;11.383704292474052;11.341518823245243;11.508785162064513;11.383704292474052;10.131856960608792;11.35149140932002;11.345405246717796;11.511258495502268;10.870364719583405;11.221587121264806;10.251482410620213;11.0566377151132;10.214319120800766;11.349281228817452;11.585901449690772;10.870364719583405;10.98655314975666;11.383704292474052;10.727069558023706;9.792790294301064;11.515207030408751;10.73978060977326;10.86573327085176;11.458919206967591;11.127349541059118;10.7279204545632;11.280190792216906;10.641148597411233;10.69261550169458;11.247927513443583;10.909893083770042;9.923327485419192;9.92481250360578;9.98584193700334;11.0566377151132;10.943247395901553;11.0566377151132;9.96289600533726;12.603626344986193;11.650603022215307;11.330356716957944;10.339850002884624;11.620219825507489;10.97656412341533;10.86573327085176;10.430452551665532;9.91737207947684;9.988684686772164;9.951284714966972;9.328674927327947;8.665335917185176;9.73640193131829;10.030667136246942;9.312882955284357;8.682994583681683;9.7431513941125;8.50382573799575;9.30149619498255;9.44086916761087;9.560332834212442;9.273795599214264;10.124121311829189;9.800899899920305;9.824958740528524;9.4797802640291;9.65642486327778;9.682994583681683;9.935165049603697;9.29920801838728;9.326429487122304;9.310612781659527;9.271463027904376;9.932214751968385;9.52552080909507;9.019590728357882;10.109830654278792;9.99717948093762;9.92481250360578;9.876516946565;9.43879185257826;9.49585502688717;9.584962500721156;9.89026427702111;9.543031820255235;10.26795708440284;10.40832974076739;9.355351096424812;9.366322214245816;9.804131021183318;10.406205005418856;10.095397022792556;9.584962500721156;9.689997971419446;9.566054038171092;9.86573327085176;9.477758266443889;9.35974956032233;9.477758266443889;9.344295907915816;9.968666793195208;8.459431618637296;9.562242424221072;9.105908508571158
10.836839359748716;10.07815080773465;10.314016703901355;9.1006623390052;11.373952655370193;10.995767150877802;11.328113894833656;7.794415866350106;9.63662462054365;9.719388820942084;8.022367813028454;10.090112419664289;9.86418614465428;9.67595703294175;10.94397991434374;8.204571144249204;9.67595703294175;12.45763738099176;10.434628227636724;10.445014845868425;9.4797802640291;9.285402218862249;10.076815597050832;10.366322214245816;10.649256177517314;10.566054038171092;10.326429487122304;10.726218159332198;9.285402218862249;9.169925001442312;9.67595703294175;9.67595703294175;8.714245517666123;11.32023644524165;10.618385502258606;10.437752072323605;9.531381460516313;11.493855449240822;9.627533884472792;9.57553924683453;11.782588759494963;10.505811553919594;10.473705749619416;11.778077129535358;10.759888183221834;10.153552031708111;7.826548487290915;10.649256177517314;11.145295334933598;10.649256177517314;10.59618975614441;9.926295994781112;9.337621901992508;11.794821973331224;8.383704292474052;10.742309436084;11.179287104646004;10.437752072323605;12.340406490853294;9.59245703726808;11.276706019892432;11.043027283594547;9.672425341971495;9.80896417491926;10.404077136241234;11.857980995127573;9.96289600533726;8.134426320220927;10.187352073200495;10.164906926675688;11.86573327085176;9.86418614465428;9.823367240046236;10.725366257895642;10.091435386323608;11.844705764411938;11.110483309816226;11.015415052386688;9.497851836951115;11.68650052718322;10.213104219641906;11.101975670949232;10.437752072323605;9.016808287686557;10.08746284125034;13.219168520462162;9.219168520462162;8.700439718141093;11.81658370778757;10.390168956200185;12.410981267043796;11.436711542137214;10.747353829478062;10.681238411777803;9.278449458220482;11.702172685365548;10.51668494930961;11.957102041562289;11.589651146514786;10.22881869049588;13.052058534626903;11.262682142362165;10.842350343413807;10.74819284958946;9.184875342908285;11.510764167917891;13.33119687715303;10.573647187493322;9.197216693110052;9.611024797307351;9.632995197142955;8.965784284662087;11.12347479824414;10.854089179870574;10.022367813028454;11.813380386924727
8.721099188707186;7.392317422778761;9.493855449240822;8.751544059089099;10.76983784362944;9.918863237274596;9.791162888555018;10.427312844134963;9.859534786382651;9.105908508571158;10.563196272216738;10.62935662007961;9.124121311829189;9.319672120946995;11.352043425795433;7.366322214245816;9.319672120946995;9.91139198784346;9.579315937580017;11.068106475858771;9.620219825507489;8.654636028527968;9.961449694398196;10.750706986224948;8.842350343413807;8.89178370321831;10.646558710154547;10.191059214531656;8.654636028527968;10.450180247164754;9.319672120946995;10.72451385311995;9.987264012072538;8.164906926675688;9.194756854422248;10.578372691360803;9.52943055414615;9.674192268145683;10.880348808156027;8.997179480937621;10.227615943414223;10.335390354693924;11.276706019892432;10.350939181546432;11.112439506781552;10.198445041452365;9.159871336778387;8.842350343413807;10.77561028075954;8.842350343413807;10.651948610723446;9.459431618637296;9.674192268145683;9.39660478118186;8.290018846932618;9.240791332161956;10.34318571544788;10.578372691360803;8.379378367071261;9.06339508128851;9.627533884472792;9.047123912114026;9.62935662007961;6.409390936137702;10.014020470314934;8.049848549450562;8.321928094887362;9.63117705570398;10.564149489985732;8.124121311829187;7.366322214245816;10.825753832883112;9.651051691178928;8.467605550082997;7.179909090014935;7.768184324776926;10.63026712502677;9.047123912114026;7.948367231584678;10.900112062977456;9.052568050804153;9.824958740528524;7.066089190457772;7.894817763307944;6.303780748177103;9.837627933171404;8.569855608330947;9.321928094887362;9.721099188707186;7.087462841250339;8.361943773735241;8.353146825498083;9.965784284662089;11.041659151637214;9.335390354693924;11.263856019596082;7.643856189774724;10.703038388986418;11.894817763307945;9.422064766172811;9.840777923595054;10.800899899920305;11.10000522442272;11.817383427897232;9.388017285345136;8.721099188707186;10.130570562805426;9.403012023574997;8.686500527183219;7.906890595608519;10.127994320976391;7.499845887083206;5.832890014164741;8.159871336778389;7.392317422778761;6.94251450533924
11.842350343413807;11.62159403901754;11.425215903299383;10.577428828035748;12.136029849385553;12.082481727863104;11.572700226487292;12.40992124124968;11.948367231584678;12.098361127332096;11.649705265471413;11.911017407796985;10.909143047339898;11.186114239541643;11.875749351420056;11.617926556798752;11.186114239541643;11.36796070964157;11.828929827651486;11.894817763307945;12.132178380915544;10.577428828035748;11.790348496751914;11.803727526553114;11.588714635582264;11.798471801101618;12.027560482248775;12.125090539303256;10.577428828035748;11.50084187955693;11.186114239541643;12.63185912728278;11.548340287676147;11.161761743304677;11.449148645375436;11.629811944382231;11.914385132155443;11.53430288245463;11.559377090526684;11.687375683437468;11.406736482691723;11.671541066711884;11.736824699098864;11.597587039586216;11.367414751246828;11.480285320936373;11.84862294042934;11.588714635582264;11.172427508645482;11.588714635582264;11.826945650415484;12.044052531801302;11.198445041452365;13.139391470419255;11.458919206967591;12.473198383677529;11.731743290707842;11.629811944382231;11.401412878714178;11.199672344836364;11.712097051087548;11.423641195075856;11.4241662888181;11.090112419664289;11.047805554007589;11.323617763291578;11.448632567730552;11.221587121264806;11.98049663618346;10.279610581052484;11.395534135462302;11.4893462407191;10.787086324551616;11.319107575824985;12.002463438892535;11.373408960228696;11.569380959522295;11.511258495502268;11.46352437327118;10.320800548881635;11.930737337562888;11.014717929860009;11.366322214245816;11.63390340934852;10.922584402713664;11.041659151637214;10.91139198784346;11.076815597050832;11.93110683302934;11.95383268214528;11.252665432450248;11.092757140919852;11.219773550892874;10.972261848733291;10.547858506058416;11.227014193649133;11.565102078360312;11.59105477403678;11.95383268214528;11.16679075071818;10.933690654952231;11.381542951184583;11.183635381473218;11.91139198784346;10.91139198784346;10.649256177517314;11.077483356859508;11.617467465294196;11.618385502258606;11.71639078949768;12.390437689560535;11.06204613772049;11.200285605224298;10.639340708652233;11.576484346796851;10.948367231584678
